0-4	0.05405405405405406	0.2702702702702703
5-9	0.08163265306122448	0.4489795918367347
10-14	0.19642857142857142	0.5178571428571429
15-19	0.2553191489361702	0.574468085106383
20-24	0.2	0.45
25-29	0.07317073170731707	0.34146341463414637
30-34	0.05555555555555555	0.4444444444444444
35-39	0.029411764705882353	0.29411764705882354
40-49	0.08	0.38
50-64	0.08571428571428572	0.3142857142857143
65+	0.09375	0.28125
